,Topic,Words,Frequency,Timestamp,Name
2241,73,"facebook, tracking, metadaten, apps, aktivitäten",2,2020-02-09,73_viele_zeit_menschen_mehr
2242,82,"palästinensergebieten, landwirtschaftlicher, friedberg, export, wild",2,2020-02-09,82_tiere_fleisch_wolf_elefanten
2243,88,"kaffeehäusern, kaffeehaus, wien, café, wiener",1,2020-02-09,88_wasser_luft_reinigen_feuchtigkeit
2244,95,"islamforum, rahbaoui, brunch, lesung, tischen",1,2020-02-09,95_salz_butter_zucker_kochen
2245,128,"pink, tumblr, modemarken, instagram, vogue",1,2020-02-09,128_instagram_mutter_mode_immer
2246,136,"filmproduzent, werner, anderson, peters, erlangen",2,2020-02-09,136_yavuz_liebe_hochzeit_frauen
2247,145,"kanzlerin, ostbeauftragten, thüringer, parlstg, bundeskanzlerin",1,2020-02-09,145_spd_scholz_karrenbauer_thüringen
2248,152,"verteidigungsausgaben, subsaharischen, militärausgaben, rüstungswettlauf, truppenabzügen",1,2020-02-09,152_dollar_milliarden_euro_aktien
2249,158,"coetzee, david, jesus, davids, lagerfeld",1,2020-02-09,158_lagerfeld_spahn_roman_coetzee
2250,159,"sergio, vasquez, fekir, osasuna, betis",1,2020-02-09,159_liverpool_fc_manchester_champions
2251,-1,"haslinger, ostdeutschen, wiedervereinigung, osten, 1990",20,2020-02-10,-1_wenn_dann_mehr_über
2252,0,"tagesgeld, finanzportal, sammer, girokonto, comdirect",15,2020-02-10,0_geschwindigkeitsanzeige_geschwindigkei...
2253,27,"parasite, film, hollywood, joker, filme",4,2020-02-10,27_film_netflix_filme_hollywood
2254,32,"business, a340, pilgerflüge, african, atlantic",1,2020-02-10,32_airlines_flugzeug_flugzeuge_aeroteleg...
2255,43,"counter, onlinespielen, sprachchat, umgangstons, stummschaltungen",1,2020-02-10,43_app_android_google_microsoft
2256,48,"gtv, ubisoft, rocket, medienmarke, gametwo",1,2020-02-10,48_xbox_playstation_microsoft_games
2257,52,"joy, sudabeh, österreichischen, auslandsoscar, nigerianischer",1,2020-02-10,52_mortezai_borschtsch_trigema_ringier
2258,75,"stadtwald, holzverkauf, hessen, wald, bäumen",1,2020-02-10,75_wald_plettenberg_ibisch_holz
2259,103,"gershwins, klaviere, gershwin, piano, quartett",1,2020-02-10,103_beethoven_musik_beethovens_oper
2260,117,"telekom, deutsche, netzbetreiber, anbieter, ausbau",2,2020-02-10,117_gessner_musterhaus_vodafone_thyssen
2261,145,"karrenbauer, thüringen, parteivorsitz, kemmerich, spahn",4,2020-02-10,145_spd_scholz_karrenbauer_thüringen
2262,159,"fianna, gael, irland, parteien, präferenzen",2,2020-02-10,159_liverpool_fc_manchester_champions
2263,166,"leipzig, bayern, schalter, mannschaft, goretzka",1,2020-02-10,166_bayern_werder_wolfsburg_bundesliga
2264,169,"gerich, wiesbadener, münchner, untreue, wohnhaus",1,2020-02-10,169_bayern_flick_münchen_bundesliga
2265,174,"harich, nietzsche, harichs, nietzsches, 1988",1,2020-02-10,174_rapper_baron_rap_harich
2266,-1,"kiechle, klinsmann, csu, kramp, hertha",18,2020-02-11,-1_wenn_dann_mehr_über
2267,0,"aboalarm, dresden, neuffer, märz, frankfurt",12,2020-02-11,0_geschwindigkeitsanzeige_geschwindigkei...
2268,2,"itunes, preis, kündbar, kaufbestätigung, umeinen",1,2020-02-11,2_itunes_preis_kündbar_abonnement
2269,32,"flugzeuge, flugzeugbauer, 737, aerotelegraph, lufthansa",4,2020-02-11,32_airlines_flugzeug_flugzeuge_aeroteleg...
2270,45,"frank, lieblingstochter, rädchen, wohlstand, hafenwasser",1,2020-02-11,45_marketing_unternehmen_digitalisierung...
2271,48,"konsolen, diablo, activision, pc, immortal",1,2020-02-11,48_xbox_playstation_microsoft_games
2272,49,"samsung, smartphone, android, smartphones, 11",3,2020-02-11,49_smartphone_apple_iphone_smartphones
2273,61,"kahlcke, vollmaßschuh, cordwainers, maßkonfektionierte, probeschuhen",1,2020-02-11,61_jefferson_matisse_benedict_saillard
2274,62,"türkische, türkei, syrischen, syrische, getötet",1,2020-02-11,62_türkei_erdogan_türkische_türkischen
2275,71,"biathlon, weltcup, franzi, neureuther, gesund",2,2020-02-11,71_biathlon_geiger_vierschanzentournee_o...
2276,82,"marabu, zoodirektor, weise, marabus, vogelhallen",1,2020-02-11,82_tiere_fleisch_wolf_elefanten
2277,98,"flughafen, liebesgrüße, pflanzenimporte, pflanzenschutzdienstes, pflanzenschädlingen",1,2020-02-11,98_rosen_pflanzen_blüten_garten
2278,100,"rodler, kumaritashvili, kumaritashvilis, lorenz, bundespolizei",1,2020-02-11,100_unfall_a3_jährige_krankenhaus
2279,103,"kotzen, lakonischen, schatz, gegenkategorie, unterlegten",1,2020-02-11,103_beethoven_musik_beethovens_oper
2280,131,"fahrradhelm, burlesque, modewelt, mode, faschings",2,2020-02-11,131_daiana_sylvie_ballett_zizi
2281,135,"dembélé, oberschenkel, ousmane, sehnenriss, einsätze",1,2020-02-11,135_barcelona_madrid_spanischen_kataloni...
2282,145,"kühnert, vizechefin, debatte, borjans, wolle",1,2020-02-11,145_spd_scholz_karrenbauer_thüringen
2283,174,"röttgen, wanderwitz, oppermann, weisband, özdemir",2,2020-02-11,174_rapper_baron_rap_harich
2284,-1,"nissan, ausgrenzung, salvini, seine, denn",29,2020-02-12,-1_wenn_dann_mehr_über
2285,0,"fuchs, fliegengewichtlerin, boxerin, nachrichtenagentur, konzentriere",13,2020-02-12,0_geschwindigkeitsanzeige_geschwindigkei...
2286,10,"westfalenstraße, angedrohten, fortgeführt, mittwochnachmittag, durchsuchung",1,2020-02-12,10_explosion_brand_feuer_ammoniumnitrat
2287,34,"cytotec, tablette, medikament, husslein, therapiefreiheit",1,2020-02-12,34_markus_merkel_spahn_österreich
2288,49,"samsung, smartphone, apple, android, testflight",2,2020-02-12,49_smartphone_apple_iphone_smartphones
2289,66,"jackson, jacksons, kindesmissbrauchs, missbrauchs, michael",1,2020-02-12,66_depp_amber_weinstein_depps
2290,88,"leitungswasser, bakterien, bischöfe, ernährst, krefeld",2,2020-02-12,88_wasser_luft_reinigen_feuchtigkeit
2291,89,"sonic, robotnik, sonics, hedgehog, videospiels",1,2020-02-12,89_lehmann_mälzer_henssler_yelp
2292,128,"germany, firstmissenbaby, dreckswahl, reinspielt, ausgeplaudert",1,2020-02-12,128_instagram_mutter_mode_immer
2293,145,"baerbock, thüringen, klingbeil, bundesebene, habeck",2,2020-02-12,145_spd_scholz_karrenbauer_thüringen
2294,156,"bar, kino, kokain, komödie, mafia",1,2020-02-12,156_osthaus_gerstl_wiener_gerstls
2295,168,"hansch, dazn, https, com, breuckmann",1,2020-02-12,168_bayern_kovac_trainer_münchen
2296,177,"mannheim, beendet, eishockey, nationalmannschaftskarriere, hauptrunden",1,2020-02-12,177_bundesliga_köln_trainer_fußball
2297,-1,"2020, children, münchen, bademsoy, arena",25,2020-02-13,-1_wenn_dann_mehr_über
2298,0,"microsoft, nauheim, matchplay, minuszinsen, konto",12,2020-02-13,0_geschwindigkeitsanzeige_geschwindigkei...
2299,10,"ermittelt, eingeschlagene, fremdenfeindliche, gefahndet, hakenkreuze",1,2020-02-13,10_explosion_brand_feuer_ammoniumnitrat
2300,23,"nasa, infrarotteleskop, raumfahrtmanagement, jets, satellitenmissionen",1,2020-02-13,23_germanwings_eurowings_hammersbach_flü...
2301,48,"xcloud, pokémon, microsoft, xbox, sammelsoftware",2,2020-02-13,48_xbox_playstation_microsoft_games
2302,49,"telekamera, megapixel, smartphones, megapixeln, superweitwinkelkamera",1,2020-02-13,49_smartphone_apple_iphone_smartphones
2303,71,"antholz, biathlon, sprint, weltmeisterin, vorsaison",2,2020-02-13,71_biathlon_geiger_vierschanzentournee_o...
2304,82,"treibhausgas, bauern, versiffter, agriculture, agrarkonzerne",1,2020-02-13,82_tiere_fleisch_wolf_elefanten
2305,89,"747, tunesischen, jets, irakische, irak",1,2020-02-13,89_lehmann_mälzer_henssler_yelp
2306,114,"warburg, hamburger, finanzbehörde, staatsanwaltschaft, bürgermeister",1,2020-02-13,114_warburg_lübcke_staatsanwaltschaft_wö...
2307,128,"beatrice, sofia, beatrices, mama, kate",4,2020-02-13,128_instagram_mutter_mode_immer
2308,131,"tarantino, hollywood, film, tarantinos, pitt",1,2020-02-13,131_daiana_sylvie_ballett_zizi
2309,141,"olympischen, japanischen, infektionskrankheit, lungenkrankheit, athletendorfs",1,2020-02-13,141_olympischen_olympia_fußball_2021
2310,145,"bozkurt, unionskonzept, einstufung, bundestag, unionsfraktion",1,2020-02-13,145_spd_scholz_karrenbauer_thüringen
2311,167,"saalbach, hinterglemm, deutscher, eislauf, steckbriefe",2,2020-02-13,167_trainer_hoffenheim_nagelsmann_schreu...
2312,-1,"fränzel, thering, beuys, nelly, auto",24,2020-02-14,-1_wenn_dann_mehr_über
2313,0,"nauheim, schröder, bundesversammlung, religionspraktischen, moscheegemeinde",12,2020-02-14,0_geschwindigkeitsanzeige_geschwindigkei...
2314,2,"itunes, preis, kündbar, kaufbestätigung, umeinen",1,2020-02-14,2_itunes_preis_kündbar_abonnement
2315,7,"hamilton, mercedes, konstrukteurs, ferrari, weltmeister",1,2020-02-14,7_ferrari_hamilton_mercedes_fahrer
2316,10,"gasexplosion, feuerwehrmann, herabstürzenden, botzenhardt, eingestürzten",1,2020-02-14,10_explosion_brand_feuer_ammoniumnitrat
2317,27,"batman, superhelden, film, fledermauskostüm, giacchino",1,2020-02-14,27_film_netflix_filme_hollywood
2318,43,"algorithmen, algorithmus, gesichtserkennung, software, diversität",1,2020-02-14,43_app_android_google_microsoft
2319,71,"anschieberin, sergejewa, mariama, schlittenverband, andreea",1,2020-02-14,71_biathlon_geiger_vierschanzentournee_o...
2320,80,"ansteckendsten, infektionskrankheiten, masernschutzgesetz, durchimpfungsrate, erstklässlern",1,2020-02-14,80_schulen_schule_lehrer_unterricht
2321,90,"wuhan, wenliang, china, virus, coronavirus",1,2020-02-14,90_china_wuhan_virus_coronavirus
2322,100,"einklemmte, zusammengeprallt, preungesheimer, herausgeschleudert, aufgefahren",1,2020-02-14,100_unfall_a3_jährige_krankenhaus
2323,107,"autohäuser, autohaus, elektroautos, autobauer, vertragshändler",1,2020-02-14,107_tesla_auto_volkswagen_fahrzeuge
2324,129,"freundschaft, hättest, mir, wahrscheinlich, gewissen",1,2020-02-14,129_floyd_zeitmagazin_mich_albanisch
2325,130,"minimalismus, mamasein, familie, organisieren, zuhause",1,2020-02-14,130_mustafa_familie_emad_schumann
2326,145,"mohring, schröder, bundesversammlung, spd, heinemann",3,2020-02-14,145_spd_scholz_karrenbauer_thüringen
2327,152,"dollar, währung, inflationsrate, währungsabsicherungsgeschäfte, währungspolitik",2,2020-02-14,152_dollar_milliarden_euro_aktien
2328,159,"liverpool, verfolgern, meistertitel, reds, bestmarke",1,2020-02-14,159_liverpool_fc_manchester_champions
2329,169,"bayern, leipzig, werner, rb, davies",1,2020-02-14,169_bayern_flick_münchen_bundesliga
2330,171,"bayern, münchen, confederations, trainer, reformpläne",1,2020-02-14,171_bayern_trainer_bundesliga_hoeneß
2331,-1,"spiekeroog, off, polizei, immer, gegen",33,2020-02-15,-1_wenn_dann_mehr_über
2332,0,"holocaust, auschwitz, israel, deutschland, deutschen",8,2020-02-15,0_geschwindigkeitsanzeige_geschwindigkei...
2333,7,"marko, ferrari, wettbewerbsfähigem, jungstar, vettels",1,2020-02-15,7_ferrari_hamilton_mercedes_fahrer
2334,17,"brätsch, leonhardt, kerstin, gemälde, neosurrealistischen",1,2020-02-15,17_himmel_jenseits_elhajani_campingplatz
2335,27,"universe, skeletor, mattel, netflix, roboto",1,2020-02-15,27_film_netflix_filme_hollywood
2336,71,"rebensburg, dürr, kranjska, tibiakopfimpressionsfraktur, kreuth",1,2020-02-15,71_biathlon_geiger_vierschanzentournee_o...
2337,89,"mockenhaupt, viagra, quizmaster, grinsend, pooth",1,2020-02-15,89_lehmann_mälzer_henssler_yelp
2338,95,"calvià, xylella, feuerbakterium, mallorca, olivenbäumen",1,2020-02-15,95_salz_butter_zucker_kochen
2339,107,"vzbv, volkswagen, tesla, diesel, rodungsarbeiten",2,2020-02-15,107_tesla_auto_volkswagen_fahrzeuge
2340,124,"kramp, annegret, karrenbauer, hegemoniewechsel, merkel",1,2020-02-15,124_satire_strafanzeige_polizisten_wirec...
2341,128,"stanton, frauen, cady, frauenbewegung, frauenrechte",2,2020-02-15,128_instagram_mutter_mode_immer
2342,130,"schlaf, schlafmangel, schlafvorrat, nachschlafen, vorschlafen",1,2020-02-15,130_mustafa_familie_emad_schumann
2343,145,"mohring, thüringer, fraktionsvorstandes, landesparteivorsitzender, vorzuziehen",1,2020-02-15,145_spd_scholz_karrenbauer_thüringen
2344,159,"liverpool, league, manchester, sieg, meister",1,2020-02-15,159_liverpool_fc_manchester_champions
2345,166,"wiesbadener, kyereh, schäffler, regensburg, wekesser",1,2020-02-15,166_bayern_werder_wolfsburg_bundesliga
2346,-1,"polunin, sergei, friedrich, ballet, ballett",20,2020-02-16,-1_wenn_dann_mehr_über
2347,0,"holocaust, auschwitz, israelis, israel, deutschland",12,2020-02-16,0_geschwindigkeitsanzeige_geschwindigkei...
2348,27,"picard, stewart, roddenberry, attlee, picards",1,2020-02-16,27_film_netflix_filme_hollywood
2349,30,"klemmer, germany, frauen, ines, mgc",1,2020-02-16,30_klemmer_germany_zoo_bonobos
2350,34,"konferenz, libyen, außenexperte, waffenembargo, syrischen",1,2020-02-16,34_markus_merkel_spahn_österreich
2351,41,"app, mitmachen, zuschauer, zerstampfen, bielendorfer",1,2020-02-16,41_roblox_spieler_kasparov_scrabble
2352,42,"insel, kioskmann, humpelmöwe, elektromeister, handeis",1,2020-02-16,42_strand_insel_hanseatic_baskenland
2353,43,"huawei, suffolk, eigentum, klageverschärfung, netzwerkbetreiber",1,2020-02-16,43_app_android_google_microsoft
2354,61,"zwangsjacke, irrenanstalten, zwangsjacken, verschnürt, schnallen",1,2020-02-16,61_jefferson_matisse_benedict_saillard
2355,69,"oilers, playoff, kühnhackl, edmonton, grubauer",1,2020-02-16,69_eishockey_oilers_edmonton_russland
2356,71,"geiger, mitterndorf, chiemgau24, weltcup, eisenbichler",1,2020-02-16,71_biathlon_geiger_vierschanzentournee_o...
2357,75,"windräder, windenergie, windrad, betreiber, windparks",1,2020-02-16,75_wald_plettenberg_ibisch_holz
2358,79,"orkantief, oberrhein, meteorologe, sturm, kühler",1,2020-02-16,79_grönland_deutschland_gisela_meteorolo...
2359,87,"grippe, influenza, grippesaison, grippeinfektionen, grippesymptome",1,2020-02-16,87_endometriose_arzt_symptome_kinderarzt
2360,91,"china, chinas, huawei, chinesische, 5g",1,2020-02-16,91_china_hongkong_chinesischen_chinesisc...
2361,102,"mallorcas, nahverkehrs, personennahverkehr, ortschaften, busse",1,2020-02-16,102_bahn_frankfurt_straße_ice
2362,103,"andorra, pubs, hotel, maremma, berggorillas",1,2020-02-16,103_beethoven_musik_beethovens_oper
2363,120,"uiguren, antragssteller, asylanträge, asyl, volkszugehörigkeit",1,2020-02-16,120_infektionen_neuinfektionen_coronavir...
2364,128,"prinz, streicheln, lieblingssohn, händedrücken, lieblingsenkel",1,2020-02-16,128_instagram_mutter_mode_immer
2365,145,"mützenich, thüringen, habeck, ramelow, kemmerich",2,2020-02-16,145_spd_scholz_karrenbauer_thüringen
2366,159,"rom, inter, milinkovic, savic, juventus",2,2020-02-16,159_liverpool_fc_manchester_champions
2367,162,"bvb, bühne, mannschaftsbus, pokalsieg, zeigefinger",1,2020-02-16,162_basaksehir_klub_klubs_trainer
2368,169,"odriozola, bayern, hoffenheim, sport1, münchen",1,2020-02-16,169_bayern_flick_münchen_bundesliga
2369,177,"neuhaus, hofmann, derby, düsseldorf, gladbach",1,2020-02-16,177_bundesliga_köln_trainer_fußball
2370,-1,"roser, scholz, kaysh, dohnal, brosda",28,2020-02-17,-1_wenn_dann_mehr_über
2371,0,"schwochow, noldes, siegfried, deutschstunde, clijsters",10,2020-02-17,0_geschwindigkeitsanzeige_geschwindigkei...
2372,21,"open, australian, slam, tennis, dubai",1,2020-02-17,21_tennis_slam_djokovic_weltranglisten
2373,32,"737, a321, jets, fluglinie, vertriebsdirektor",1,2020-02-17,32_airlines_flugzeug_flugzeuge_aeroteleg...
2374,36,"kardinälen, postsynodalen, priesterweihe, reformkurs, amazonassynode",1,2020-02-17,36_drewermann_lindner_frauen_drewermanns
2375,37,"griveaux, buzyn, pawlenski, kommunalwahl, pawlenskis",1,2020-02-17,37_italien_virus_italienischen_italiens
2376,49,"payment, pay, bezahlfunktion, zuckerberg, user",1,2020-02-17,49_smartphone_apple_iphone_smartphones
2377,62,"türkei, syrische, syrischen, türkische, türkischen",1,2020-02-17,62_türkei_erdogan_türkische_türkischen
2378,63,"schallenberg, libyen, waffenembargos, waffenembargo, libyer",2,2020-02-17,63_libyen_libyschen_libysche_waffenembar...
2379,100,"prallte, kalefeld, unfallfahrers, festwagen, halsbrecherisch",2,2020-02-17,100_unfall_a3_jährige_krankenhaus
2380,102,"wiedererrichtung, mariensäule, habsburgermonarchie, rekatholisierung, prags",1,2020-02-17,102_bahn_frankfurt_straße_ice
2381,107,"plug, hybrid, elektroautos, elektrofahrzeuge, elektroauto",2,2020-02-17,107_tesla_auto_volkswagen_fahrzeuge
2382,119,"echo24, stuttgart, matarazzo, klartext, rückte",1,2020-02-17,119_stuttgart_stuttgarter_matarazzo_würt...
2383,145,"karrenbauer, friedrich, kanzlerkandidat, bundestagswahl, kanzler",1,2020-02-17,145_spd_scholz_karrenbauer_thüringen
2384,152,"japan, konsumsteuer, bruttoinlandsprodukt, japans, japanische",1,2020-02-17,152_dollar_milliarden_euro_aktien
2385,158,"witzel, tagebuch, tagebuchs, uneigentliche, lagerfeld",1,2020-02-17,158_lagerfeld_spahn_roman_coetzee
2386,177,"haaland, erling, lucien, bundesliga, startelf",1,2020-02-17,177_bundesliga_köln_trainer_fußball
2387,-1,"hegel, segmüller, entwicklungshilfe, bombardier, hegels",23,2020-02-18,-1_wenn_dann_mehr_über
2388,0,"houston, weghorst, lasergaze, bühne, arsenal",12,2020-02-18,0_geschwindigkeitsanzeige_geschwindigkei...
2389,6,"eintrug, sezierte, literaturredakteur, mainz, schöffling",1,2020-02-18,6_bryant_gestorben_tod_wallow
2390,26,"bryants, bryant, preußen, kobe, heimverein",1,2020-02-18,26_mboro_schädel_mbembe_elsässer
2391,27,"timberlake, trolls, dohrn, daseinsberechtigung, animationsfilm",1,2020-02-18,27_film_netflix_filme_hollywood
2392,32,"venezuelas, hanoi, airlines, flug, nationalairline",2,2020-02-18,32_airlines_flugzeug_flugzeuge_aeroteleg...
2393,46,"roboteranzüge, exoskelette, projektverantwortlicher, flughafen, testen",1,2020-02-18,46_roboter_actionfiguren_mähroboter_dece...
2394,62,"türkische, türkei, türkischen, verleumdungskampagne, philanthrop",1,2020-02-18,62_türkei_erdogan_türkische_türkischen
2395,71,"biathlon, darja, weltcupsiegen, björndalen, biathlet",1,2020-02-18,71_biathlon_geiger_vierschanzentournee_o...
2396,73,"pulsfrequenz, pulsschläge, ruhepuls, nikotin, wärmestau",1,2020-02-18,73_viele_zeit_menschen_mehr
2397,80,"impfpflicht, masern, einrichtungen, dedy, geimpft",1,2020-02-18,80_schulen_schule_lehrer_unterricht
2398,87,"arbeitsbelastung, fallpauschalensystems, klinikärzte, fallpauschalen, gestreikt",1,2020-02-18,87_endometriose_arzt_symptome_kinderarzt
2399,115,"vermieter, wohnungsschlüssel, miete, mietvertrag, schlüsselübergabe",1,2020-02-18,115_mieter_vermieter_miete_mietvertrag
2400,128,"rita, bikini, sexy, rafferty, genieß",1,2020-02-18,128_instagram_mutter_mode_immer
2401,129,"informatik, zeitmagazin, professorin, softlab, computer",1,2020-02-18,129_floyd_zeitmagazin_mich_albanisch
2402,145,"civey, röttgen, nutzer, sonntagsfrage, intervall",1,2020-02-18,145_spd_scholz_karrenbauer_thüringen
2403,149,"wirtschaftspolitik, ökonomie, globalisierungsfanatikern, globalsteuerung, finanzmarktgetriebenen",1,2020-02-18,149_bundesbank_huffschmid_geldpolitik_po...
2404,150,"saudi, dollar, wüstenstaat, 20, arabiens",1,2020-02-18,150_saudi_dollar_barrel_ölpreis
2405,152,"girokarten, girokarte, dk, durchschnittsbetrag, umsätze",1,2020-02-18,152_dollar_milliarden_euro_aktien
2406,178,"haaland, neymar, mbappé, bvb, dortmunds",1,2020-02-18,178_borussia_haaland_lucien_erling
2407,-1,"schaffner, blagojevich, carlin, haaland, ihn",27,2020-02-19,-1_wenn_dann_mehr_über
