,Topic,Words,Frequency,Timestamp,Name
1746,0,"morissette, alanis, lionel, wörter, brechtisches",9,2020-01-10,0_geschwindigkeitsanzeige_geschwindigkei...
1747,1,"geschwindigkeitsbereiche, geschwindigkeitsbeschränkung, geschwindigkeitsgrenzwerte, geschwindigkeitsklasse, geschwindigkeitsbegrenzungen",1,2020-01-10,1_h3_morissette_alanis_wörter
1748,9,"morrison, megafeuer, feuer, south, buschbrände",1,2020-01-10,9_feuer_brände_australien_sydney
1749,10,"tonbach, spitzenhotels, buffetbereich, baiersbronner, stammhaus",1,2020-01-10,10_explosion_brand_feuer_ammoniumnitrat
1750,21,"wozniacki, siegemund, verlor, weltranglisten, hartplatzturniers",1,2020-01-10,21_tennis_slam_djokovic_weltranglisten
1751,32,"737, airline, flüge, a320neo, airlines",5,2020-01-10,32_airlines_flugzeug_flugzeuge_aeroteleg...
1752,48,"pokémon, handheld, touchscreen, konzeptgerät, alienware",3,2020-01-10,48_xbox_playstation_microsoft_games
1753,59,"verfahrens, anklagepunkte, enthoben, übermitteln, amtsenthebungsverfahren",1,2020-01-10,59_trump_trumps_donald_präsident
1754,78,"wibmer, freeskier, stubaital, youtube, ski",1,2020-01-10,
1755,92,"nachtfalter, biomasse, insekten, rothamsted, macgregor",1,2020-01-10,92_brotkäfer_insekten_nest_wespen
1756,145,"dezidiert, konservative, wirtschaftsliberale, ostpolitik, reformer",1,2020-01-10,145_spd_scholz_karrenbauer_thüringen
1757,147,"kühme, polizeipräsident, lübcke, widerspruchspflicht, messermänner",1,2020-01-10,
1758,157,"matthews, williamson, aufgeplatzt, wesley, zion",1,2020-01-10,157_rebounds_basketball_lakers_dallas
1759,-1,"taiwan, salamonowicz, kohlhof, gensheimer, stickereien",22,2020-01-11,-1_wenn_dann_mehr_über
1760,0,"morissette, alanis, lionel, wörter, brechtisches",9,2020-01-11,0_geschwindigkeitsanzeige_geschwindigkei...
1761,1,"geschwindigkeitsanzeige, geschwindigkeitsbegrenzung, geschwindigkeitsbegrenzungen, geschwindigkeitsbereiche, geschwindigkeitsbeschränkung",1,2020-01-11,1_h3_morissette_alanis_wörter
1762,9,"rauch, brände, quarterback, buschfeuer, feuerwehrleute",1,2020-01-11,9_feuer_brände_australien_sydney
1763,13,"planeten, nasa, planet, umlaufbahn, raumfahrtbehörde",1,2020-01-11,13_nasa_spacex_astronauten_raumstation
1764,32,"iranischen, 737, flüge, ukrainische, airlines",3,2020-01-11,32_airlines_flugzeug_flugzeuge_aeroteleg...
1765,35,"dschungelcamp, dsds, rtl, günther, kotzfrucht",1,2020-01-11,35_ring_wilder_boxer_duell
1766,39,"haiti, haitianische, veruntreut, rücktritt, opposition",1,2020-01-11,39_lukaschenko_belarus_proteste_tichanow...
1767,43,"postbank, internetbetrüger, videolegitimation, anbieter, kautionskonto",1,2020-01-11,43_app_android_google_microsoft
1768,49,"27, sandpiste, san, kapstadts, kormorane",1,2020-01-11,49_smartphone_apple_iphone_smartphones
1769,73,"toilettensitz, abwischen, krankheitserreger, toiletten, durchfallerregern",1,2020-01-11,73_viele_zeit_menschen_mehr
1770,80,"münchen, vierergruppe, 16, jähriger, neuperlach",1,2020-01-11,80_schulen_schule_lehrer_unterricht
1771,81,"vöslauer, mehrwegflasche, mehrwegflaschen, einwegflasche, einwegflaschen",1,2020-01-11,81_bitburger_gluten_vöslauer_kaffee
1772,88,"bauchfett, kalorien, hungergefühl, bauch, ballaststoffe",1,2020-01-11,88_wasser_luft_reinigen_feuchtigkeit
1773,93,"iran, passagierflugzeugs, ukrainischen, sanktionen, atomwaffen",1,2020-01-11,93_brexit_großbritannien_brüssel_britisc...
1774,97,"kühlschrank, kardashian, frischhaltedosen, schlüsselloch, vorratskammern",1,2020-01-11,97_gans_haarschneider_schuhe_yarmolenko
1775,103,"scout, scouts, jungs, jugendförderprogramme, fußballtalenten",1,2020-01-11,103_beethoven_musik_beethovens_oper
1776,114,"jarolimek, connewitz, polizeipressesprecher, schlaumeiern, ausbildungsplan",1,2020-01-11,114_warburg_lübcke_staatsanwaltschaft_wö...
1777,122,"koczelnik, schadstoffausstoß, umweltschonende, umweltfreundliche, bundesnetzagentur",1,2020-01-11,122_wohnungseigentümer_koczelnik_datteln...
1778,135,"valverde, barça, rac1, katalanischer, abidal",1,2020-01-11,135_barcelona_madrid_spanischen_kataloni...
1779,148,"anastasiya, daniela, büchner, eitert, avilova",1,2020-01-11,148_rtl_fernsehgarten_bauer_orridge
1780,154,"slobodian, neoliberalismus, hayek, neoliberale, donaumonarchie",1,2020-01-11,
1781,162,"riveron, clowney, parry, spielzug, playoff",1,2020-01-11,162_basaksehir_klub_klubs_trainer
1782,173,"itunes, annalena, fegebank, bürgermeisterin, hamburgs",1,2020-01-11,173_friedrich_mälzer_berliner_hamburger
1783,174,"landscheidt, lintfort, waffenschein, kamp, bürgermeister",1,2020-01-11,174_rapper_baron_rap_harich
1784,-1,"co2, haiti, soleimani, hafenholz, welt",26,2020-01-12,-1_wenn_dann_mehr_über
1785,0,"morissette, alanis, lionel, wörter, brechtisches",10,2020-01-12,0_geschwindigkeitsanzeige_geschwindigkei...
1786,6,"spinney, sesamstraße, puppenspieler, cooney, henson",1,2020-01-12,6_bryant_gestorben_tod_wallow
1787,11,"titans, touchdown, tennessee, quarterback, ravens",1,2020-01-12,11_quarterback_patriots_touchdown_mahome...
1788,21,"tennis, australian, sydney, bollettieri, woodbridge",1,2020-01-12,21_tennis_slam_djokovic_weltranglisten
1789,27,"norton, spionage, buchmacher, lazenby, craigs",1,2020-01-12,27_film_netflix_filme_hollywood
1790,82,"motorenöl, ökolebensmittel, undesernährungsministerin, biolebensmittel, bioprodukten",1,2020-01-12,82_tiere_fleisch_wolf_elefanten
1791,91,"hongkong, immigrationsgründen, menschenrechte, angriffe, demokratieaktivisten",1,2020-01-12,91_china_hongkong_chinesischen_chinesisc...
1792,97,"wunderbaum, kreuzfahrt, nightfly, kramers, literaturjahrhunderts",1,2020-01-12,97_gans_haarschneider_schuhe_yarmolenko
1793,100,"limburg, hessen, innenministerium, mundipharmastraße, endete",2,2020-01-12,100_unfall_a3_jährige_krankenhaus
1794,128,"gercke, schnappschuss, instagram, schwanger, gerckes",2,2020-01-12,128_instagram_mutter_mode_immer
1795,142,"tilgungszuschuss, effizienzhauses, sollzins, baukindergeld, vergünstigen",1,2020-01-12,142_muschter_000_100_eigenkapital
1796,143,"9408, eckwerte, einkommensteuertarifs, verpflegungspauschalen, grundfreibetrag",1,2020-01-12,143_kinderbonus_300_kinderfreibetrag_202...
1797,148,"gereon, rath, 1929, zuschauer, volker",1,2020-01-12,148_rtl_fernsehgarten_bauer_orridge
1798,154,"erbschaftsteuer, steuerfrei, vermögens, eigentumsrechte, besteuert",1,2020-01-12,
1799,158,"sex, verfremdungseffekt, tokyopop, zuckerschock, beriko",1,2020-01-12,158_lagerfeld_spahn_roman_coetzee
1800,166,"pinpoll, vorlagen, volland, script, https",1,2020-01-12,166_bayern_werder_wolfsburg_bundesliga
1801,173,"lohnsteuer, tage, bearbeitung, auswertung, tagen",1,2020-01-12,173_friedrich_mälzer_berliner_hamburger
1802,-1,"feifei, trump, doron, mexiko, 2019",23,2020-01-13,-1_wenn_dann_mehr_über
1803,0,"morissette, alanis, lionel, wörter, brechtisches",11,2020-01-13,0_geschwindigkeitsanzeige_geschwindigkei...
1804,9,"philippinen, taifun, quarterback, taifuns, wirbelsturm",1,2020-01-13,9_feuer_brände_australien_sydney
1805,10,"atomkraftwerks, ontario, atomkraftwerk, toronto, atomanlagen",1,2020-01-13,10_explosion_brand_feuer_ammoniumnitrat
1806,11,"quarterback, kansas, touchdown, seahawks, touchdowns",2,2020-01-13,11_quarterback_patriots_touchdown_mahome...
1807,13,"radioteleskop, orbiter, planeten, roboter, forschungsroboters",1,2020-01-13,13_nasa_spacex_astronauten_raumstation
1808,32,"luftwaffenbasis, irak, kampferprobte, organspendenbilanz, trauerzüge",1,2020-01-13,32_airlines_flugzeug_flugzeuge_aeroteleg...
1809,36,"benedikt, priester, kardinal, katholische, priesterlichen",1,2020-01-13,36_drewermann_lindner_frauen_drewermanns
1810,49,"iphone, samsung, snapdragon, ram, apple",2,2020-01-13,49_smartphone_apple_iphone_smartphones
1811,59,"trump, https, bernie, kandidatur, com",2,2020-01-13,59_trump_trumps_donald_präsident
1812,64,"konfliktparteien, libyen, libyens, fayez, general",1,2020-01-13,64_armenien_aserbaidschan_aserbaidschani...
1813,80,"ruckdäschel, benotung, regensburger, gesetzen, gymnasialordnung",1,2020-01-13,80_schulen_schule_lehrer_unterricht
1814,87,"nasenschleimhaut, kinderarzt, schnupfen, nasenspray, infekte",1,2020-01-13,87_endometriose_arzt_symptome_kinderarzt
1815,91,"mi5, five, 5g, andrew, geheimdienstpartnerschaft",1,2020-01-13,91_china_hongkong_chinesischen_chinesisc...
1816,107,"co₂, sattelzugmaschine, diesel, brasilien, brennstoffzelle",1,2020-01-13,107_tesla_auto_volkswagen_fahrzeuge
1817,114,"taunusstein, übergriff, frankfurter, verfasser, spurenauswertung",1,2020-01-13,114_warburg_lübcke_staatsanwaltschaft_wö...
1818,117,"mobilfunknetzbetreiber, festnetz, mobilfunkausbaus, nichterreichung, frequenzversteigerung",1,2020-01-13,117_gessner_musterhaus_vodafone_thyssen
1819,128,"jennifer, lisa, kritikerverband, dramaserie, anistons",1,2020-01-13,128_instagram_mutter_mode_immer
1820,159,"simeone, elfmeterschießen, mittelfeldsspieler, spielentscheidendes, spiels",1,2020-01-13,159_liverpool_fc_manchester_champions
1821,161,"dhb, kühn, duvnjak, handball, handballer",1,2020-01-13,161_handball_dhb_flensburg_werfer
1822,176,"biertonne, gaststätte, frankfurt, gutleutstraße, gutleutviertel",1,2020-01-13,176_cook_condor_2019_löwisch
1823,-1,"daressalam, grindelwalder, bruder, pintenfritz, schlitten",23,2020-01-14,-1_wenn_dann_mehr_über
1824,0,"morissette, alanis, lionel, wörter, brechtisches",13,2020-01-14,0_geschwindigkeitsanzeige_geschwindigkei...
1825,8,"zölibat, papst, xvi, zölibats, päpste",1,2020-01-14,8_wartenburg_walter_mir_ihn
1826,27,"nominierung, nominiert, foxx, hollywood, nominierungen",1,2020-01-14,27_film_netflix_filme_hollywood
1827,32,"fly, flughafen, airport, flieger, businessjet",1,2020-01-14,32_airlines_flugzeug_flugzeuge_aeroteleg...
1828,48,"e3, playstation, kundennaher, lieblingsspiele, gamesindustry",1,2020-01-14,48_xbox_playstation_microsoft_games
1829,66,"weinstein, prozess, podcast, itunes, ersatzkandidaten",1,2020-01-14,66_depp_amber_weinstein_depps
1830,73,"raucher, raucherbereiche, flughafen, airport, rauchen",1,2020-01-14,73_viele_zeit_menschen_mehr
1831,80,"elterntaxis, wunschschule, stadtelternbeirat, gymnasium, gathof",2,2020-01-14,80_schulen_schule_lehrer_unterricht
1832,107,"bolsonaro, fusion, chrysler, jeep, dudenhöffer",1,2020-01-14,107_tesla_auto_volkswagen_fahrzeuge
1833,109,"kuntz, bierhoff, dressurreiterin, mannschaftskonstellation, spinnerei",1,2020-01-14,109_watzke_werder_fußball_stindl
1834,128,"frauen, taddeo, gehäutetes, taddeos, klitoris",1,2020-01-14,128_instagram_mutter_mode_immer
1835,130,"lehrkräfte, türkischen, türkische, türkei, schüler",1,2020-01-14,130_mustafa_familie_emad_schumann
1836,131,"theatre, folkwang, pantomime, studienganges, eilish",2,2020-01-14,131_daiana_sylvie_ballett_zizi
1837,138,"kalorien, körpergewicht, chips, abendessen, diätberaterin",1,2020-01-14,
1838,148,"bauer, kandidatin, frau, bauern, rtl",1,2020-01-14,148_rtl_fernsehgarten_bauer_orridge
1839,155,"hannover, bargfrede, düsseldorf, werder, innenverteidiger",1,2020-01-14,155_weidinger_dfb_trainer_listerien
1840,174,"düsseldorfer, narrencollegium, rosenmontagszug, karnevalsvereins, württembergischem",1,2020-01-14,174_rapper_baron_rap_harich
1841,176,"cook, thomas, condor, september, neckermann",1,2020-01-14,176_cook_condor_2019_löwisch
1842,-1,"leyendecker, s52, grams, titelgeschichte, bohrer",25,2020-01-15,-1_wenn_dann_mehr_über
1843,0,"morissette, alanis, lionel, wörter, brechtisches",12,2020-01-15,0_geschwindigkeitsanzeige_geschwindigkei...
1844,32,"a320, iranischen, flugzeugbauer, flugzeugfamilie, hausinterne",3,2020-01-15,32_airlines_flugzeug_flugzeuge_aeroteleg...
1845,41,"wörter, mauerwerkes, 15j, 15d, buchstabenkombination",1,2020-01-15,41_roblox_spieler_kasparov_scrabble
1846,43,"server, vertrauenswürdigkeitszertifikate, cryptoapi, codesignaturen, schadprogramm",1,2020-01-15,43_app_android_google_microsoft
1847,45,"künstler, digitalisierung, innovatoren, vortrag, bereich",1,2020-01-15,45_marketing_unternehmen_digitalisierung...
1848,48,"battle, warfare, cod, code, youtuber",1,2020-01-15,48_xbox_playstation_microsoft_games
1849,49,"apple, iphone, punch, samsung, video",1,2020-01-15,49_smartphone_apple_iphone_smartphones
1850,59,"senat, hackerangriff, amtsenthebungsverfahrens, anklagepunkte, repräsentantenhaus",1,2020-01-15,59_trump_trumps_donald_präsident
1851,91,"menschenrechte, kritisiert, tötungen, menschenrechtsaktivisten, simbabwe",1,2020-01-15,91_china_hongkong_chinesischen_chinesisc...
1852,93,"britische, parlament, königreich, the3million, eingriffsmöglichkeit",1,2020-01-15,93_brexit_großbritannien_brüssel_britisc...
1853,107,"rüsselsheim, übernahme, wachstumssegment, teuer, pieper",1,2020-01-15,107_tesla_auto_volkswagen_fahrzeuge
1854,116,"frankfurt, demonstrationen, newroz, demonstrationsrecht, buslinien",2,2020-01-15,116_polizei_demonstration_demonstranten_...
1855,131,"ruby, eifersüchtig, lindenberg, sexszene, matthias",1,2020-01-15,131_daiana_sylvie_ballett_zizi
1856,145,"pazderski, herrmann, ortsbeirat, wohnungsbau, berliner",2,2020-01-15,145_spd_scholz_karrenbauer_thüringen
1857,160,"benedikts, vatikan, kardinal, priestertum, theologenpapst",1,2020-01-15,160_juventus_inter_ssc_alitalia
1858,173,"bauer, bauers, dessauer, nationalsozialismus, erdelmann",1,2020-01-15,173_friedrich_mälzer_berliner_hamburger
1859,-1,"eph, rwe, 31, rheinland, sabahat",22,2020-01-16,-1_wenn_dann_mehr_über
1860,0,"morissette, alanis, lionel, wörter, brechtisches",10,2020-01-16,0_geschwindigkeitsanzeige_geschwindigkei...
1861,27,"lawrence, bad, amazon, broccoli, lowrey",4,2020-01-16,27_film_netflix_filme_hollywood
1862,49,"p30, gb, 99, tarif, tarife",2,2020-01-16,49_smartphone_apple_iphone_smartphones
1863,69,"québec, holzkohlegrill, kanadisches, geschmacksverirrung, rimouski",1,2020-01-16,69_eishockey_oilers_edmonton_russland
1864,72,"königshaus, herzogin, britischen, kleidungsgeschmack, synchronstimme",1,2020-01-16,72_betriebsrente_karstadt_baerbock_kaufh...
1865,82,"maischberger, steingart, frau, forudastan, hurensohn",1,2020-01-16,82_tiere_fleisch_wolf_elefanten
1866,88,"titandioxid, foodwatch, nanopartikel, lebensmitteltechnik, chemikalienagentur",1,2020-01-16,88_wasser_luft_reinigen_feuchtigkeit
1867,97,"kreszentia, trinke, koche, rentnerin, jammern",1,2020-01-16,97_gans_haarschneider_schuhe_yarmolenko
1868,98,"foodies, wanderfreunde, sonnenhungrig, hiking, wanderinsel",1,2020-01-16,98_rosen_pflanzen_blüten_garten
1869,100,"kreisel, friedrichsdorfer, erlenbacher, polizeifahrzeugs, burgholzhausen",1,2020-01-16,100_unfall_a3_jährige_krankenhaus
1870,103,"beethoven, violinkonzert, schuppanzigh, komponist, zürcher",1,2020-01-16,103_beethoven_musik_beethovens_oper
1871,111,"tiefbahnhof, beanstandete, wirk, hauptterminal, flughafenchef",1,2020-01-16,111_lockdown_dezember_deutschland_neuinf...
1872,114,"gedenkstätte, holocaust, rabbinerkonferenz, rabbiner, opfern",1,2020-01-16,114_warburg_lübcke_staatsanwaltschaft_wö...
1873,117,"ewe, telekom, anschlüsse, ausbaugebiet, leitungen",1,2020-01-16,117_gessner_musterhaus_vodafone_thyssen
1874,121,"arbeitsstunden, arbeitszeit, wochenstunden, freizeit, arbeiten",1,2020-01-16,121_klimaschutz_hildebrand_energiewende_...
1875,128,"shakira, kaepernick, jennifer, nationalhymne, football",1,2020-01-16,128_instagram_mutter_mode_immer
1876,145,"kleber, verteidigung, ministerin, annegret, verteidigungsministerin",1,2020-01-16,145_spd_scholz_karrenbauer_thüringen
1877,147,"maaßen, maaßens, lampertswalde, seehofer, chemnitz",1,2020-01-16,
1878,148,"forudastan, maischberger, talkmasterin, bundestagspräsident, iranische",1,2020-01-16,148_rtl_fernsehgarten_bauer_orridge
1879,154,"china, agrargüter, chinesischer, handelsvorteilen, importvolumen",1,2020-01-16,
1880,168,"bayern, havertz, ag, transferoffensive, mannschaftsfoto",1,2020-01-16,168_bayern_kovac_trainer_münchen
1881,-1,"vodafone, dieburg, landwirtschaft, uhr, zenner",23,2020-01-17,-1_wenn_dann_mehr_über
1882,0,"morissette, alanis, lionel, wörter, brechtisches",10,2020-01-17,0_geschwindigkeitsanzeige_geschwindigkei...
1883,7,"rallye, carlos, vorjahresgewinner, pilot, raid",1,2020-01-17,7_ferrari_hamilton_mercedes_fahrer
1884,9,"icarus, nashörner, quarterback, vulkan, bowl",1,2020-01-17,9_feuer_brände_australien_sydney
1885,12,"brasilianische, goebbels, jahrzehnts, propagandaminister, kunstpreis",1,2020-01-17,12_brasilien_bolivien_brasilianische_bra...
1886,21,"schneefußball, mitorganisator, kovac, rehhagel, trainerbank",1,2020-01-17,21_tennis_slam_djokovic_weltranglisten
1887,28,"flughäfen, subjekt, seehofer, gefahr, bösen",1,2020-01-17,28_lufthansa_airlines_airline_jetlines
1888,32,"luftwaffenstützpunkt, abgeschossen, luftfahrtexperten, propagandawelle, trauerzugs",2,2020-01-17,32_airlines_flugzeug_flugzeuge_aeroteleg...
1889,40,"ametsreiter, online, netzausbau, netz, vodafone",1,2020-01-17,40_5g_telekom_ametsreiter_fritzbox
1890,43,"werbung, facebook, integrieren, kundensupport, updates",1,2020-01-17,43_app_android_google_microsoft
1891,58,"russen, befolgen, fernsehkanälen, wladimir, zufiel",1,2020-01-17,58_russland_russischen_wladimir_lukasche...
1892,82,"bauern, kohlmüller, milchbauern, kühe, aufzucht",2,2020-01-17,82_tiere_fleisch_wolf_elefanten
1893,88,"methan, cyanobakterien, bakterien, photosynthese, kohlenstoff",1,2020-01-17,88_wasser_luft_reinigen_feuchtigkeit
1894,91,"huawei, chinesische, cyberweltmacht, huaweis, geheimdiensten",1,2020-01-17,91_china_hongkong_chinesischen_chinesisc...
1895,103,"beethoven, beethovens, wien, sinfonie, wiener",4,2020-01-17,103_beethoven_musik_beethovens_oper
1896,105,"taunusstein, schleuder, wiesbadener, zwille, jähriger",1,2020-01-17,105_jährige_cornelia_staatsanwaltschaft_...
1897,121,"schwedin, thunberg, arbeitsplatzgerechte, umstiegskonzepte, weltklimakonvention",1,2020-01-17,121_klimaschutz_hildebrand_energiewende_...
1898,145,"altbundespräsident, gemünzt, joachim, itunes, einstmals",1,2020-01-17,145_spd_scholz_karrenbauer_thüringen
1899,148,"manni, rtl, friebe, hartwich, beisenherz",1,2020-01-17,148_rtl_fernsehgarten_bauer_orridge
1900,152,"lufthansa, mineralwasser, erfrischungsgetränken, zusatznutzen, condor",1,2020-01-17,152_dollar_milliarden_euro_aktien
1901,-1,"aretino, gudnadóttir, aretinos, zug, mwanza",15,2020-01-18,-1_wenn_dann_mehr_über
1902,0,"morissette, alanis, lionel, wörter, brechtisches",11,2020-01-18,0_geschwindigkeitsanzeige_geschwindigkei...
1903,4,"gewicht, muskeln, aufzubauen, übungen, muskelaufbau",1,2020-01-18,4_fitness_übungen_workout_workouts
1904,6,"dahoam, schmidt, fernsehprojekten, speiseröhrenrisses, modrows",1,2020-01-18,6_bryant_gestorben_tod_wallow
1905,9,"quarterback, koala, australien, touchdown, kansas",1,2020-01-18,9_feuer_brände_australien_sydney
1906,21,"jastremska, australian, lessia, dajana, ashleigh",1,2020-01-18,21_tennis_slam_djokovic_weltranglisten
1907,32,"lufthansa, gewerkschaft, flugbegleiterorganisation, personalvorständin, tarifziele",1,2020-01-18,32_airlines_flugzeug_flugzeuge_aeroteleg...
1908,37,"diesel, dieselmotoren, benzinmotoren, feinstaub, fuhrparks",1,2020-01-18,37_italien_virus_italienischen_italiens
